data,method1,method2,clustering,criteria,rank,value,methods
Statlog,MDS,MDS,K-Means,MI,5,1.0,MDS:MDS
Statlog,MDS,MDS,K-Means,MI,10,1.0,MDS:MDS
Statlog,MDS,MDS,K-Means,Fowlkes Mallows,2,1.0,MDS:MDS
Statlog,MDS,MDS,K-Means,Fowlkes Mallows,5,1.0,MDS:MDS
Statlog,MDS,MDS,K-Means,Fowlkes Mallows,10,1.0,MDS:MDS
Statlog,MDS,MDS,K-Means,V Measure,2,1.0,MDS:MDS
Statlog,MDS,MDS,K-Means,V Measure,5,1.0,MDS:MDS
Statlog,MDS,MDS,K-Means,V Measure,10,1.0,MDS:MDS
Statlog,MDS,MDS,HC,ARI,2,1.0,MDS:MDS
Statlog,MDS,MDS,HC,ARI,5,1.0,MDS:MDS
Statlog,MDS,MDS,HC,ARI,10,1.0,MDS:MDS
Statlog,MDS,MDS,HC,MI,2,1.0,MDS:MDS
Statlog,MDS,MDS,HC,MI,5,1.0,MDS:MDS
Statlog,MDS,MDS,HC,MI,10,1.0,MDS:MDS
Statlog,MDS,MDS,HC,Fowlkes Mallows,2,1.0,MDS:MDS
Statlog,MDS,MDS,HC,Fowlkes Mallows,5,1.0,MDS:MDS
Statlog,MDS,MDS,HC,Fowlkes Mallows,10,1.0,MDS:MDS
Statlog,MDS,MDS,HC,V Measure,2,1.0,MDS:MDS
Statlog,MDS,MDS,HC,V Measure,5,1.0,MDS:MDS
Statlog,MDS,MDS,HC,V Measure,10,1.0,MDS:MDS
Statlog,MDS,NMDS,K-Means,ARI,2,0.00021428278719056576,MDS:NMDS
Statlog,MDS,NMDS,K-Means,ARI,5,0.00013612174620862997,MDS:NMDS
Statlog,MDS,NMDS,K-Means,ARI,10,0.0002596102453941158,MDS:NMDS
Statlog,MDS,NMDS,K-Means,MI,2,0.0001234497190846473,MDS:NMDS
Statlog,MDS,NMDS,K-Means,MI,5,1.0325859863689328e-05,MDS:NMDS
Statlog,MDS,NMDS,K-Means,MI,10,9.901797924958648e-05,MDS:NMDS
Statlog,MDS,NMDS,K-Means,Fowlkes Mallows,2,0.19351178249289475,MDS:NMDS
Statlog,MDS,NMDS,K-Means,Fowlkes Mallows,5,0.1875562212111336,MDS:NMDS
Statlog,MDS,NMDS,K-Means,Fowlkes Mallows,10,0.193126089680941,MDS:NMDS
Statlog,MDS,NMDS,K-Means,V Measure,2,0.006689344517148159,MDS:NMDS
Statlog,MDS,NMDS,K-Means,V Measure,5,0.006398642116817174,MDS:NMDS
Statlog,MDS,NMDS,K-Means,V Measure,10,0.006610835342619435,MDS:NMDS
Statlog,MDS,NMDS,HC,ARI,2,0.00021428278719056576,MDS:NMDS
Statlog,MDS,NMDS,HC,ARI,5,0.00013612174620862997,MDS:NMDS
Statlog,MDS,NMDS,HC,ARI,10,0.0002596102453941158,MDS:NMDS
Statlog,MDS,NMDS,HC,MI,2,0.0001234497190846473,MDS:NMDS
Statlog,MDS,NMDS,HC,MI,5,1.0325859863689328e-05,MDS:NMDS
Statlog,MDS,NMDS,HC,MI,10,9.901797924958648e-05,MDS:NMDS
Statlog,MDS,NMDS,HC,Fowlkes Mallows,2,0.19351178249289475,MDS:NMDS
Statlog,MDS,NMDS,HC,Fowlkes Mallows,5,0.1875562212111336,MDS:NMDS
Statlog,MDS,NMDS,HC,Fowlkes Mallows,10,0.193126089680941,MDS:NMDS
Statlog,MDS,NMDS,HC,V Measure,2,0.006689344517148159,MDS:NMDS
Statlog,MDS,NMDS,HC,V Measure,5,0.006398642116817174,MDS:NMDS
Statlog,MDS,NMDS,HC,V Measure,10,0.006610835342619435,MDS:NMDS
Statlog,MDS,Random Projection,K-Means,ARI,2,0.3052488058535869,MDS:Random Projection
Statlog,MDS,Random Projection,K-Means,ARI,5,0.4809562016876525,MDS:Random Projection
Statlog,MDS,Random Projection,K-Means,ARI,10,0.5733734041527484,MDS:Random Projection
Statlog,MDS,Random Projection,K-Means,MI,2,0.4111120441047579,MDS:Random Projection
Statlog,MDS,Random Projection,K-Means,MI,5,0.6095109809195425,MDS:Random Projection
Statlog,MDS,Random Projection,K-Means,MI,10,0.7008849845393066,MDS:Random Projection
Statlog,MDS,Random Projection,K-Means,Fowlkes Mallows,2,0.4690963590733934,MDS:Random Projection
Statlog,MDS,Random Projection,K-Means,Fowlkes Mallows,5,0.6007908034700542,MDS:Random Projection
Statlog,MDS,Random Projection,K-Means,Fowlkes Mallows,10,0.6735939581630211,MDS:Random Projection
Statlog,MDS,Random Projection,K-Means,V Measure,2,0.4152274384632771,MDS:Random Projection
Statlog,MDS,Random Projection,K-Means,V Measure,5,0.6122088587228552,MDS:Random Projection
Statlog,MDS,Random Projection,K-Means,V Measure,10,0.70294846826895,MDS:Random Projection
Statlog,MDS,Random Projection,HC,ARI,2,0.311340010421445,MDS:Random Projection
Statlog,MDS,Random Projection,HC,ARI,5,0.4904383898475812,MDS:Random Projection
Statlog,MDS,Random Projection,HC,ARI,10,0.5903459181200623,MDS:Random Projection
Statlog,MDS,Random Projection,HC,MI,2,0.4002629214304105,MDS:Random Projection
Statlog,MDS,Random Projection,HC,MI,5,0.6063111646667241,MDS:Random Projection
Statlog,MDS,Random Projection,HC,MI,10,0.7229196858251935,MDS:Random Projection
Statlog,MDS,Random Projection,HC,Fowlkes Mallows,2,0.4692270591057238,MDS:Random Projection
Statlog,MDS,Random Projection,HC,Fowlkes Mallows,5,0.6053471180973403,MDS:Random Projection
Statlog,MDS,Random Projection,HC,Fowlkes Mallows,10,0.6844437441907529,MDS:Random Projection
Statlog,MDS,Random Projection,HC,V Measure,2,0.40438916695278543,MDS:Random Projection
Statlog,MDS,Random Projection,HC,V Measure,5,0.6089737237378909,MDS:Random Projection
Statlog,MDS,Random Projection,HC,V Measure,10,0.7248472771605604,MDS:Random Projection
Statlog,MDS,Spectral (NN),K-Means,ARI,2,0.6266710240415141,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),K-Means,ARI,5,0.5047621083999927,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),K-Means,ARI,10,0.6040591211465784,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),K-Means,MI,2,0.703537671169571,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),K-Means,MI,5,0.6721631712306622,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),K-Means,MI,10,0.770404356266022,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),K-Means,Fowlkes Mallows,2,0.7270541205264156,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),K-Means,Fowlkes Mallows,5,0.6090959180245417,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),K-Means,Fowlkes Mallows,10,0.6936713692458396,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),K-Means,V Measure,2,0.7057046046310295,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),K-Means,V Measure,5,0.6743007763336449,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),K-Means,V Measure,10,0.7719648910678738,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,ARI,2,0.6819602537195381,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,ARI,5,0.4895833321972554,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,ARI,10,0.4909559785668451,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,MI,2,0.7204762958540596,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,MI,5,0.6520701862445223,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,MI,10,0.7199669248051122,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,Fowlkes Mallows,2,0.7673474168814404,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,Fowlkes Mallows,5,0.595080737117728,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,Fowlkes Mallows,10,0.6092546185433559,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,V Measure,2,0.7224996124783408,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,V Measure,5,0.6543096402676308,MDS:Spectral (NN)
Statlog,MDS,Spectral (NN),HC,V Measure,10,0.7218853067652786,MDS:Spectral (NN)
Statlog,MDS,Spectral (RBF),K-Means,ARI,2,0.005856737968295398,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),K-Means,ARI,5,0.02012973788041401,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),K-Means,ARI,10,0.007076205720451203,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),K-Means,MI,2,0.02186566628716612,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),K-Means,MI,5,0.05254609259106454,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),K-Means,MI,10,0.027262335495778316,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),K-Means,Fowlkes Mallows,2,0.4937654446139089,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),K-Means,Fowlkes Mallows,5,0.4888148502708625,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),K-Means,Fowlkes Mallows,10,0.4914285775891337,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),K-Means,V Measure,2,0.029724262211709,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),K-Means,V Measure,5,0.060692518153578616,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),K-Means,V Measure,10,0.035844419458044306,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,ARI,2,0.005856737968295398,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,ARI,5,0.02012973788041401,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,ARI,10,0.007076205720451203,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,MI,2,0.02186566628716612,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,MI,5,0.05254609259106454,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,MI,10,0.027262335495778316,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,Fowlkes Mallows,2,0.4937654446139089,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,Fowlkes Mallows,5,0.4888148502708625,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,Fowlkes Mallows,10,0.4914285775891337,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,V Measure,2,0.029724262211709,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,V Measure,5,0.060692518153578616,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),HC,V Measure,10,0.035844419458044306,MDS:Spectral (RBF)
Statlog,MDS,t-SNE,K-Means,ARI,2,0.4620636450958325,MDS:t-SNE
Statlog,MDS,t-SNE,K-Means,MI,2,0.6190404231824177,MDS:t-SNE
Statlog,MDS,t-SNE,K-Means,Fowlkes Mallows,2,0.5792371377950827,MDS:t-SNE
Statlog,MDS,t-SNE,K-Means,V Measure,2,0.6215760556834511,MDS:t-SNE
Statlog,MDS,t-SNE,HC,ARI,2,0.4620636450958325,MDS:t-SNE
Statlog,MDS,t-SNE,HC,MI,2,0.6190404231824177,MDS:t-SNE
Statlog,MDS,t-SNE,HC,Fowlkes Mallows,2,0.5792371377950827,MDS:t-SNE
Statlog,MDS,t-SNE,HC,V Measure,2,0.6215760556834511,MDS:t-SNE
Statlog,MDS,UMAP,K-Means,ARI,2,0.4458416966407172,MDS:UMAP
Statlog,MDS,UMAP,K-Means,ARI,5,0.5898572588680959,MDS:UMAP
Statlog,MDS,UMAP,K-Means,ARI,10,0.6066516708123155,MDS:UMAP
Statlog,MDS,UMAP,K-Means,MI,2,0.5918530619347546,MDS:UMAP
Statlog,MDS,UMAP,K-Means,MI,5,0.7740720960339894,MDS:UMAP
Statlog,MDS,UMAP,K-Means,MI,10,0.7815832972588751,MDS:UMAP
Statlog,MDS,UMAP,K-Means,Fowlkes Mallows,2,0.5661275642392012,MDS:UMAP
Statlog,MDS,UMAP,K-Means,Fowlkes Mallows,5,0.6785528205901401,MDS:UMAP
Statlog,MDS,UMAP,K-Means,Fowlkes Mallows,10,0.6930232134951989,MDS:UMAP
Statlog,MDS,UMAP,K-Means,V Measure,2,0.5945786015841601,MDS:UMAP
Statlog,MDS,UMAP,K-Means,V Measure,5,0.7755536203448918,MDS:UMAP
Statlog,MDS,UMAP,K-Means,V Measure,10,0.7830221342468541,MDS:UMAP
Statlog,MDS,UMAP,HC,ARI,2,0.4458416966407172,MDS:UMAP
Statlog,MDS,UMAP,HC,ARI,5,0.5898572588680959,MDS:UMAP
Statlog,MDS,UMAP,HC,ARI,10,0.6066516708123155,MDS:UMAP
Statlog,MDS,UMAP,HC,MI,2,0.5918530619347546,MDS:UMAP
Statlog,MDS,UMAP,HC,MI,5,0.7740720960339894,MDS:UMAP
Statlog,MDS,UMAP,HC,MI,10,0.7815832972588751,MDS:UMAP
Statlog,MDS,UMAP,HC,Fowlkes Mallows,2,0.5661275642392012,MDS:UMAP
Statlog,MDS,UMAP,HC,Fowlkes Mallows,5,0.6785528205901401,MDS:UMAP
Statlog,MDS,UMAP,HC,Fowlkes Mallows,10,0.6930232134951989,MDS:UMAP
Statlog,MDS,UMAP,HC,V Measure,2,0.5945786015841601,MDS:UMAP
Statlog,MDS,UMAP,HC,V Measure,5,0.7755536203448918,MDS:UMAP
Statlog,MDS,UMAP,HC,V Measure,10,0.7830221342468541,MDS:UMAP
Statlog,Isomap,NMDS,K-Means,ARI,2,0.0,Isomap:NMDS
Statlog,Isomap,NMDS,K-Means,ARI,5,0.00016923605343365533,Isomap:NMDS
Statlog,Isomap,NMDS,K-Means,ARI,10,0.00019628985942348585,Isomap:NMDS
Statlog,Isomap,NMDS,K-Means,MI,2,0.0,Isomap:NMDS
Statlog,Isomap,NMDS,K-Means,MI,5,0.0,Isomap:NMDS
Statlog,Isomap,NMDS,K-Means,MI,10,0.00015909376627582251,Isomap:NMDS
Statlog,Isomap,NMDS,K-Means,Fowlkes Mallows,2,0.20384134638893486,Isomap:NMDS
Statlog,Isomap,NMDS,K-Means,Fowlkes Mallows,5,0.1908678012863005,Isomap:NMDS
Statlog,Isomap,NMDS,K-Means,Fowlkes Mallows,10,0.1904419624013884,Isomap:NMDS
Statlog,Isomap,NMDS,K-Means,V Measure,2,0.006549496400264572,Isomap:NMDS
Statlog,Isomap,NMDS,K-Means,V Measure,5,0.0063549777134001215,Isomap:NMDS
Statlog,Isomap,NMDS,K-Means,V Measure,10,0.0065705117555378756,Isomap:NMDS
Statlog,Isomap,NMDS,HC,ARI,2,0.0,Isomap:NMDS
Statlog,Isomap,NMDS,HC,ARI,5,0.00019216850276799883,Isomap:NMDS
Statlog,Isomap,NMDS,HC,ARI,10,0.0,Isomap:NMDS
Statlog,Isomap,NMDS,HC,MI,2,0.0003132810703642773,Isomap:NMDS
Statlog,Isomap,NMDS,HC,MI,5,0.0,Isomap:NMDS
Statlog,Isomap,NMDS,HC,MI,10,0.0,Isomap:NMDS
Statlog,Isomap,NMDS,HC,Fowlkes Mallows,2,0.2485184035228892,Isomap:NMDS
Statlog,Isomap,NMDS,HC,Fowlkes Mallows,5,0.19233422793388827,Isomap:NMDS
Statlog,Isomap,NMDS,HC,Fowlkes Mallows,10,0.1905107674298029,Isomap:NMDS
Statlog,Isomap,NMDS,HC,V Measure,2,0.007738043551793064,Isomap:NMDS
Statlog,Isomap,NMDS,HC,V Measure,5,0.006373104636488161,Isomap:NMDS
Statlog,Isomap,NMDS,HC,V Measure,10,0.0062876980967769116,Isomap:NMDS
Statlog,NMDS,NMDS,K-Means,ARI,2,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,K-Means,ARI,5,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,K-Means,ARI,10,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,K-Means,MI,2,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,K-Means,MI,5,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,K-Means,MI,10,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,K-Means,Fowlkes Mallows,2,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,K-Means,Fowlkes Mallows,5,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,K-Means,Fowlkes Mallows,10,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,K-Means,V Measure,2,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,K-Means,V Measure,5,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,K-Means,V Measure,10,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,ARI,2,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,ARI,5,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,ARI,10,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,MI,2,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,MI,5,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,MI,10,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,Fowlkes Mallows,2,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,Fowlkes Mallows,5,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,Fowlkes Mallows,10,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,V Measure,2,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,V Measure,5,1.0,NMDS:NMDS
Statlog,NMDS,NMDS,HC,V Measure,10,1.0,NMDS:NMDS
Statlog,NMDS,Random Projection,K-Means,ARI,2,0.0,NMDS:Random Projection
Statlog,NMDS,Random Projection,K-Means,ARI,5,0.0,NMDS:Random Projection
Statlog,NMDS,Random Projection,K-Means,ARI,10,8.648734593601741e-05,NMDS:Random Projection
Statlog,NMDS,Random Projection,K-Means,MI,2,7.497786169000215e-05,NMDS:Random Projection
Statlog,NMDS,Random Projection,K-Means,MI,5,0.0,NMDS:Random Projection
Statlog,NMDS,Random Projection,K-Means,MI,10,0.0,NMDS:Random Projection
Statlog,NMDS,Random Projection,K-Means,Fowlkes Mallows,2,0.1837823158832629,NMDS:Random Projection
Statlog,NMDS,Random Projection,K-Means,Fowlkes Mallows,5,0.18217325353133412,NMDS:Random Projection
Statlog,NMDS,Random Projection,K-Means,Fowlkes Mallows,10,0.18598564077257426,NMDS:Random Projection
Statlog,NMDS,Random Projection,K-Means,V Measure,2,0.006573072504515455,NMDS:Random Projection
Statlog,NMDS,Random Projection,K-Means,V Measure,5,0.0060483892867008535,NMDS:Random Projection
Statlog,NMDS,Random Projection,K-Means,V Measure,10,0.006407937658992216,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,ARI,2,0.0,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,ARI,5,0.0,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,ARI,10,0.0,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,MI,2,7.497786169000215e-05,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,MI,5,0.0,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,MI,10,0.0,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,Fowlkes Mallows,2,0.1837823158832629,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,Fowlkes Mallows,5,0.18217325353133412,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,Fowlkes Mallows,10,0.18454356572581973,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,V Measure,2,0.006573072504515455,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,V Measure,5,0.0060483892867008535,NMDS:Random Projection
Statlog,NMDS,Random Projection,HC,V Measure,10,0.006433128774555783,NMDS:Random Projection
Statlog,NMDS,Spectral (NN),K-Means,ARI,2,6.23380263002275e-05,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),K-Means,ARI,5,0.0,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),K-Means,ARI,10,0.0,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),K-Means,MI,2,0.0002239439553951419,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),K-Means,MI,5,0.0,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),K-Means,MI,10,0.0,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),K-Means,Fowlkes Mallows,2,0.20946467439835387,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),K-Means,Fowlkes Mallows,5,0.15897910404573767,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),K-Means,Fowlkes Mallows,10,0.17752834880166374,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),K-Means,V Measure,2,0.007236598817722493,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),K-Means,V Measure,5,0.005589095381472047,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),K-Means,V Measure,10,0.0060454481562181575,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,ARI,2,0.0,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,ARI,5,0.0,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,ARI,10,0.0002959278605997047,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,MI,2,5.139039477234368e-05,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,MI,5,0.0,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,MI,10,0.00010538932932813395,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,Fowlkes Mallows,2,0.20873403747972985,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,Fowlkes Mallows,5,0.15842236906458532,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,Fowlkes Mallows,10,0.186814012071492,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,V Measure,2,0.0071229377688477,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,V Measure,5,0.00592110925435949,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (NN),HC,V Measure,10,0.006327718833541901,NMDS:Spectral (NN)
Statlog,NMDS,Spectral (RBF),K-Means,ARI,2,6.697804691192377e-06,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),K-Means,ARI,5,0.0,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),K-Means,ARI,10,4.088790108021474e-05,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),K-Means,MI,2,6.337474054582825e-05,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),K-Means,MI,5,7.064210927225717e-05,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),K-Means,MI,10,6.084604926708882e-05,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),K-Means,Fowlkes Mallows,2,0.3912868252179221,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),K-Means,Fowlkes Mallows,5,0.3900000107985657,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),K-Means,Fowlkes Mallows,10,0.3921022243966581,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),K-Means,V Measure,2,0.0082716514751675,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),K-Means,V Measure,5,0.009174763789804724,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),K-Means,V Measure,10,0.009159124365332377,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,ARI,2,1.4615948205061664e-05,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,ARI,5,0.0,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,ARI,10,4.088790108021474e-05,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,MI,2,3.048902468471021e-05,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,MI,5,8.755956778753551e-05,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,MI,10,6.084604926708882e-05,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,Fowlkes Mallows,2,0.38377697478442535,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,Fowlkes Mallows,5,0.38561111936341,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,Fowlkes Mallows,10,0.3921022243966581,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,V Measure,2,0.008539562106143551,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,V Measure,5,0.00885980878146392,NMDS:Spectral (RBF)
Statlog,NMDS,Spectral (RBF),HC,V Measure,10,0.009159124365332377,NMDS:Spectral (RBF)
Statlog,NMDS,t-SNE,K-Means,ARI,2,3.580672739120819e-05,NMDS:t-SNE
Statlog,NMDS,t-SNE,K-Means,MI,2,0.0003628521368007424,NMDS:t-SNE
Statlog,NMDS,t-SNE,K-Means,Fowlkes Mallows,2,0.1553791649052875,NMDS:t-SNE
Statlog,NMDS,t-SNE,K-Means,V Measure,2,0.0062690684595767075,NMDS:t-SNE
Statlog,NMDS,t-SNE,HC,ARI,2,3.580672739120819e-05,NMDS:t-SNE
Statlog,NMDS,t-SNE,HC,MI,2,0.0003628521368007424,NMDS:t-SNE
Statlog,NMDS,t-SNE,HC,Fowlkes Mallows,2,0.1553791649052875,NMDS:t-SNE
Statlog,NMDS,t-SNE,HC,V Measure,2,0.0062690684595767075,NMDS:t-SNE
Statlog,NMDS,UMAP,K-Means,ARI,2,0.00025422902177194424,NMDS:UMAP
Statlog,NMDS,UMAP,K-Means,ARI,5,2.1149313336552343e-05,NMDS:UMAP
Statlog,NMDS,UMAP,K-Means,ARI,10,0.0,NMDS:UMAP
Statlog,NMDS,UMAP,K-Means,MI,2,3.3546895481004426e-05,NMDS:UMAP
Statlog,NMDS,UMAP,K-Means,MI,5,0.0,NMDS:UMAP
Statlog,NMDS,UMAP,K-Means,MI,10,0.0,NMDS:UMAP
Statlog,NMDS,UMAP,K-Means,Fowlkes Mallows,2,0.15790767953644605,NMDS:UMAP
Statlog,NMDS,UMAP,K-Means,Fowlkes Mallows,5,0.16186911167657658,NMDS:UMAP
Statlog,NMDS,UMAP,K-Means,Fowlkes Mallows,10,0.1595756438829925,NMDS:UMAP
Statlog,NMDS,UMAP,K-Means,V Measure,2,0.005964228599844635,NMDS:UMAP
Statlog,NMDS,UMAP,K-Means,V Measure,5,0.00583050661513656,NMDS:UMAP
Statlog,NMDS,UMAP,K-Means,V Measure,10,0.0058288950787569824,NMDS:UMAP
Statlog,NMDS,UMAP,HC,ARI,2,0.0002163368936776703,NMDS:UMAP
Statlog,NMDS,UMAP,HC,ARI,5,2.1149313336552343e-05,NMDS:UMAP
Statlog,NMDS,UMAP,HC,ARI,10,0.0,NMDS:UMAP
Statlog,NMDS,UMAP,HC,MI,2,0.00027112754572634115,NMDS:UMAP
Statlog,NMDS,UMAP,HC,MI,5,0.0,NMDS:UMAP
Statlog,NMDS,UMAP,HC,MI,10,0.0,NMDS:UMAP
Statlog,NMDS,UMAP,HC,Fowlkes Mallows,2,0.16562443401449628,NMDS:UMAP
Statlog,NMDS,UMAP,HC,Fowlkes Mallows,5,0.16186911167657658,NMDS:UMAP
Statlog,NMDS,UMAP,HC,Fowlkes Mallows,10,0.1595756438829925,NMDS:UMAP
Statlog,NMDS,UMAP,HC,V Measure,2,0.006284443575226634,NMDS:UMAP
Statlog,NMDS,UMAP,HC,V Measure,5,0.00583050661513656,NMDS:UMAP
