data,method,clustering,criteria,rank,Accuracy,Consistency
Veronica,UMAP,HC,V Measure,10.0,0.955574333229138,0.9360387268043238
Veronica,UMAP,K-Means,ARI,2.0,0.8668188055985313,0.8186224515937481
Veronica,UMAP,K-Means,ARI,5.0,0.930596723279703,0.8854597493723397
Veronica,UMAP,K-Means,ARI,10.0,0.9229400597071532,0.8717272815024637
Veronica,UMAP,K-Means,Fowlkes Mallows,2.0,0.8918654930424572,0.8510625468671503
Veronica,UMAP,K-Means,Fowlkes Mallows,5.0,0.9437668290992265,0.9065554965041278
Veronica,UMAP,K-Means,Fowlkes Mallows,10.0,0.9377197258373685,0.8953891722100679
Veronica,UMAP,K-Means,MI,2.0,0.905521254620581,0.8789608951036252
Veronica,UMAP,K-Means,MI,5.0,0.943997482871649,0.9151951029136579
Veronica,UMAP,K-Means,MI,10.0,0.9454418455283745,0.9140918509816305
Veronica,UMAP,K-Means,V Measure,2.0,0.914953178283653,0.8958192914908953
Veronica,UMAP,K-Means,V Measure,5.0,0.9495531263696134,0.9268405723610778
Veronica,UMAP,K-Means,V Measure,10.0,0.9508498357679255,0.9259298199240795
Veronica,t-SNE,HC,ARI,2.0,0.8356895528024011,0.8220944425589176
Veronica,t-SNE,HC,Fowlkes Mallows,2.0,0.8693302088061924,0.8483569199331422
Veronica,t-SNE,HC,MI,2.0,0.9282108182349351,0.8866104378977396
Veronica,t-SNE,HC,V Measure,2.0,0.9354209755033983,0.9029689620268845
Veronica,t-SNE,K-Means,ARI,2.0,0.8226079105671862,0.8396850899312635
Veronica,t-SNE,K-Means,Fowlkes Mallows,2.0,0.8590836442528809,0.8625783269536501
Veronica,t-SNE,K-Means,MI,2.0,0.924384617993353,0.8864960660877771
Veronica,t-SNE,K-Means,V Measure,2.0,0.931968589954864,0.9028366236458757
WDBC,DAE,HC,ARI,2.0,0.3703171052071286,0.30218225394443426
WDBC,DAE,HC,ARI,5.0,0.4355573254753283,0.241326819967618
WDBC,DAE,HC,ARI,10.0,0.39510982908509945,0.16835174786290535
WDBC,DAE,HC,Fowlkes Mallows,2.0,0.7233684418085804,0.7152451414054146
WDBC,DAE,HC,Fowlkes Mallows,5.0,0.746298398206775,0.6997206502967793
WDBC,DAE,HC,Fowlkes Mallows,10.0,0.7387786644849809,0.6879464949445322
WDBC,DAE,HC,MI,2.0,0.34756726671815774,0.2668305438573984
WDBC,DAE,HC,MI,5.0,0.38567703953451565,0.24169042241026137
WDBC,DAE,HC,MI,10.0,0.34812329420256427,0.17697258338392968
WDBC,DAE,HC,V Measure,2.0,0.34890180460337805,0.2691611969627504
WDBC,DAE,HC,V Measure,5.0,0.3868988978487539,0.24413838224685017
WDBC,DAE,HC,V Measure,10.0,0.3494782163064777,0.17984120407489312
WDBC,DAE,K-Means,ARI,2.0,0.36478841908716825,0.28568679627055243
WDBC,DAE,K-Means,ARI,5.0,0.4207779974268286,0.21193432489228742
WDBC,DAE,K-Means,ARI,10.0,0.386232455283187,0.16643422179843165
WDBC,DAE,K-Means,Fowlkes Mallows,2.0,0.7225177958753412,0.7180759901536847
WDBC,DAE,K-Means,Fowlkes Mallows,5.0,0.7401599202482951,0.6898359436215564
WDBC,DAE,K-Means,Fowlkes Mallows,10.0,0.7324330126721863,0.6929917985114796
WDBC,DAE,K-Means,MI,2.0,0.34533871461276566,0.2596652252717429
WDBC,DAE,K-Means,MI,5.0,0.3749993343255957,0.22340707402876703
WDBC,DAE,K-Means,MI,10.0,0.3434637456789848,0.17407340973647364
WDBC,DAE,K-Means,V Measure,2.0,0.3466868868036612,0.26210846452312414
WDBC,DAE,K-Means,V Measure,5.0,0.37624150342135193,0.225928763745174
WDBC,DAE,K-Means,V Measure,10.0,0.34481190871016437,0.17698964934855774
WDBC,Isomap,HC,ARI,2.0,0.6828637247694883,0.7217206107349696
WDBC,Isomap,HC,ARI,5.0,0.6970707313135042,0.6732407763252674
WDBC,Isomap,HC,ARI,10.0,0.7054672896326499,0.6757023190046657
WDBC,Isomap,HC,Fowlkes Mallows,2.0,0.8502891737000913,0.8828208900685647
WDBC,Isomap,HC,Fowlkes Mallows,5.0,0.8574381239249013,0.8601213395881459
WDBC,Isomap,HC,Fowlkes Mallows,10.0,0.8609147361055605,0.8621364217687768
WDBC,Isomap,HC,MI,2.0,0.5782437278850171,0.6506137757951537
WDBC,Isomap,HC,MI,5.0,0.5962445597443182,0.5987163706767732
WDBC,Isomap,HC,MI,10.0,0.6032934587602683,0.5946228120674248
WDBC,Isomap,HC,V Measure,2.0,0.579046152090583,0.6516503185219932
WDBC,Isomap,HC,V Measure,5.0,0.5970148054553895,0.599895263858044
WDBC,Isomap,HC,V Measure,10.0,0.6040483441702803,0.5958183649218416
WDBC,Isomap,K-Means,ARI,2.0,0.7257777938084825,0.9139689708354949
WDBC,Isomap,K-Means,ARI,5.0,0.7302993739562059,0.9155544267299093
WDBC,Isomap,K-Means,ARI,10.0,0.7277315791681381,0.9184075957976456
WDBC,Isomap,K-Means,Fowlkes Mallows,2.0,0.8708169248230636,0.9622891439865396
WDBC,Isomap,K-Means,Fowlkes Mallows,5.0,0.8729888819962661,0.9629870804142231
WDBC,Isomap,K-Means,Fowlkes Mallows,10.0,0.871774703987154,0.964220001729079
WDBC,Isomap,K-Means,MI,2.0,0.6092573139666458,0.8493607923225678
WDBC,Isomap,K-Means,MI,5.0,0.6142251665989127,0.8519456061774139
WDBC,Isomap,K-Means,MI,10.0,0.6114004653624009,0.8560181033448171
WDBC,Isomap,K-Means,V Measure,2.0,0.6100013362964005,0.8497947983603136
WDBC,Isomap,K-Means,V Measure,5.0,0.6149599101052204,0.8523722028691592
WDBC,Isomap,K-Means,V Measure,10.0,0.6121405689198336,0.8564328237480923
WDBC,MDS,HC,ARI,2.0,0.5841333868910082,0.6387410116415134
WDBC,MDS,HC,ARI,5.0,0.6689467165973313,0.6852370560906215
WDBC,MDS,HC,ARI,10.0,0.6809900261841142,0.7058272954736172
WDBC,MDS,HC,Fowlkes Mallows,2.0,0.8031172012700037,0.8449200260810554
WDBC,MDS,HC,Fowlkes Mallows,5.0,0.8442091293327175,0.8603849874606875
WDBC,MDS,HC,Fowlkes Mallows,10.0,0.8498471926924647,0.8676716879780789
WDBC,MDS,HC,MI,2.0,0.4977930757093214,0.5668626490664118
WDBC,MDS,HC,MI,5.0,0.5654108287509435,0.6023556112654862
WDBC,MDS,HC,MI,10.0,0.5875690967335347,0.6280577709228714
WDBC,MDS,HC,V Measure,2.0,0.49874728379142147,0.5681366402632592
WDBC,MDS,HC,V Measure,5.0,0.5662401744201633,0.6034906467562692
WDBC,MDS,HC,V Measure,10.0,0.5883562698567807,0.6291095709245531
WDBC,MDS,K-Means,ARI,2.0,0.6392616341793381,0.9692151433548076
WDBC,MDS,K-Means,ARI,5.0,0.6858717411310247,0.9448634917613931
WDBC,MDS,K-Means,ARI,10.0,0.6927325358411638,0.9417846977561023
WDBC,MDS,K-Means,Fowlkes Mallows,2.0,0.8274640216964158,0.9862022877431639
WDBC,MDS,K-Means,Fowlkes Mallows,5.0,0.8514874616619561,0.9757819147621482
WDBC,MDS,K-Means,Fowlkes Mallows,10.0,0.8549252343568204,0.9744678279477856
WDBC,MDS,K-Means,MI,2.0,0.535936681043668,0.9402313682499203
WDBC,MDS,K-Means,MI,5.0,0.5678262844962513,0.9045066103971301
WDBC,MDS,K-Means,MI,10.0,0.5740879072103359,0.9013712019777086
WDBC,MDS,K-Means,V Measure,2.0,0.5368102676407522,0.9404006295024441
WDBC,MDS,K-Means,V Measure,5.0,0.5686469673584734,0.9047811223980741
WDBC,MDS,K-Means,V Measure,10.0,0.5748975136993003,0.9016550013500676
WDBC,NMDS,HC,ARI,2.0,0.00021127310469875644,0.0
WDBC,NMDS,HC,ARI,5.0,0.0,0.00019285764521760604
WDBC,NMDS,HC,ARI,10.0,0.001732089951630945,0.0
WDBC,NMDS,HC,Fowlkes Mallows,2.0,0.5227462600026512,0.5167287684778041
WDBC,NMDS,HC,Fowlkes Mallows,5.0,0.5292481858830095,0.5291395795725166
WDBC,NMDS,HC,Fowlkes Mallows,10.0,0.5377277875999265,0.5385609822406748
WDBC,NMDS,HC,MI,2.0,0.0002783327947295871,0.0
WDBC,NMDS,HC,MI,5.0,9.151398647540821e-05,0.0001559552769319291
WDBC,NMDS,HC,MI,10.0,0.00010683577016087098,6.199286139589886e-05
WDBC,NMDS,HC,V Measure,2.0,0.002164357490313988,0.0026525303779332873
WDBC,NMDS,HC,V Measure,5.0,0.0019982426508650232,0.0028966726617483283
WDBC,NMDS,HC,V Measure,10.0,0.0020402600453526803,0.0028540624258270486
WDBC,NMDS,K-Means,ARI,2.0,0.0010689389716539272,0.0
WDBC,NMDS,K-Means,ARI,5.0,0.0,0.0
WDBC,NMDS,K-Means,ARI,10.0,0.0,0.0
WDBC,NMDS,K-Means,Fowlkes Mallows,2.0,0.5157453719555468,0.49911411439238274
WDBC,NMDS,K-Means,Fowlkes Mallows,5.0,0.5153098541775973,0.49964792682532333
WDBC,NMDS,K-Means,Fowlkes Mallows,10.0,0.515448015827189,0.5006005984264733
WDBC,NMDS,K-Means,MI,2.0,0.0007002186166212911,0.0
WDBC,NMDS,K-Means,MI,5.0,1.925958308809624e-07,0.0
WDBC,NMDS,K-Means,MI,10.0,0.0,0.0
WDBC,NMDS,K-Means,V Measure,2.0,0.0025643058730762535,0.0024472539633889345
WDBC,NMDS,K-Means,V Measure,5.0,0.001865974890223937,0.0024137720941913594
WDBC,NMDS,K-Means,V Measure,10.0,0.0018345988089587054,0.0024501348657351265
WDBC,PCA,HC,ARI,2.0,0.680684060798418,0.7533015415825348
WDBC,PCA,HC,ARI,5.0,0.6700216602674799,0.6870128879484577
WDBC,PCA,HC,ARI,10.0,0.6065483417111514,0.687233359050006
WDBC,PCA,HC,Fowlkes Mallows,2.0,0.8508994643891634,0.8900119527806161
WDBC,PCA,HC,Fowlkes Mallows,5.0,0.8440875403790193,0.8615797260295982
WDBC,PCA,HC,Fowlkes Mallows,10.0,0.8203207578750157,0.8599289272195285
WDBC,PCA,HC,MI,2.0,0.5687516462108588,0.6875328077579932
WDBC,PCA,HC,MI,5.0,0.56525736005934,0.6149584234183643
WDBC,PCA,HC,MI,10.0,0.49920508783546746,0.6056583422365327
WDBC,PCA,HC,V Measure,2.0,0.5695785541938675,0.6884226236625598
WDBC,PCA,HC,V Measure,5.0,0.56608420490574,0.6160643608721869
WDBC,PCA,HC,V Measure,10.0,0.5001803341830172,0.6067785362858873
WDBC,PCA,K-Means,ARI,2.0,0.6912320348719484,0.9427939226711753
WDBC,PCA,K-Means,ARI,5.0,0.6932428135478712,0.9432773588936526
WDBC,PCA,K-Means,ARI,10.0,0.6666269749120078,0.9438419665723135
WDBC,PCA,K-Means,Fowlkes Mallows,2.0,0.8541453349910438,0.9750568947731605
WDBC,PCA,K-Means,Fowlkes Mallows,5.0,0.8551276097234154,0.9751979497230412
WDBC,PCA,K-Means,Fowlkes Mallows,10.0,0.8481405158308472,0.9754322330550352
WDBC,PCA,K-Means,MI,2.0,0.5727938838697834,0.905827821388899
WDBC,PCA,K-Means,MI,5.0,0.574836996455484,0.9058877489433649
WDBC,PCA,K-Means,MI,10.0,0.5536485331807676,0.9065207242232483
WDBC,PCA,K-Means,V Measure,2.0,0.5736056473967859,0.9060999051690406
WDBC,PCA,K-Means,V Measure,5.0,0.5756450201741363,0.9061591070381004
WDBC,PCA,K-Means,V Measure,10.0,0.5545190969654851,0.906790184300904
WDBC,Random Projection,HC,ARI,2.0,0.272554431488035,0.1697474217454538
WDBC,Random Projection,HC,ARI,5.0,0.34398435642111563,0.33227428990432895
WDBC,Random Projection,HC,ARI,10.0,0.511981946618372,0.4137768259145038
WDBC,Random Projection,HC,Fowlkes Mallows,2.0,0.6617404460514494,0.6635081279674439
WDBC,Random Projection,HC,Fowlkes Mallows,5.0,0.6974122595276598,0.7338200580955678
WDBC,Random Projection,HC,Fowlkes Mallows,10.0,0.772378044422408,0.7595049640485138
WDBC,Random Projection,HC,MI,2.0,0.22654460149421463,0.13651546089084612
WDBC,Random Projection,HC,MI,5.0,0.29351016248668355,0.27497561173688845
WDBC,Random Projection,HC,MI,10.0,0.43452463782022754,0.3521719073000218
WDBC,Random Projection,HC,V Measure,2.0,0.2280348835252025,0.1392741623026722
WDBC,Random Projection,HC,V Measure,5.0,0.29487938611905035,0.2772903137329392
WDBC,Random Projection,HC,V Measure,10.0,0.43561076642059,0.3541901557991179
WDBC,Random Projection,K-Means,ARI,2.0,0.29976572810096724,0.2372922684526515
WDBC,Random Projection,K-Means,ARI,5.0,0.3535714154404696,0.3900626292801755
WDBC,Random Projection,K-Means,ARI,10.0,0.5247489545057635,0.5570026996889088
WDBC,Random Projection,K-Means,Fowlkes Mallows,2.0,0.6636910692605443,0.6692825553210243
WDBC,Random Projection,K-Means,Fowlkes Mallows,5.0,0.6898303409056861,0.7426519691056888
WDBC,Random Projection,K-Means,Fowlkes Mallows,10.0,0.7737710087322758,0.8073524991686006
WDBC,Random Projection,K-Means,MI,2.0,0.24428524865961512,0.1661459478271704
WDBC,Random Projection,K-Means,MI,5.0,0.2876393082787539,0.29872134920807497
WDBC,Random Projection,K-Means,MI,10.0,0.4330267472396317,0.4493714006646357
WDBC,Random Projection,K-Means,V Measure,2.0,0.24570508967330923,0.16858895388672862
WDBC,Random Projection,K-Means,V Measure,5.0,0.28897868619044054,0.3008156935606928
WDBC,Random Projection,K-Means,V Measure,10.0,0.43409868260744333,0.45097219671380934
WDBC,Spectral (NN),HC,ARI,2.0,0.457701113728511,0.6233319316366162
WDBC,Spectral (NN),HC,ARI,5.0,0.6750944451866819,0.6381047742686964
WDBC,Spectral (NN),HC,ARI,10.0,0.6926887318972852,0.46300249365046076
WDBC,Spectral (NN),HC,Fowlkes Mallows,2.0,0.74890539780831,0.844951322013296
WDBC,Spectral (NN),HC,Fowlkes Mallows,5.0,0.8509699404060735,0.8732592420186807
WDBC,Spectral (NN),HC,Fowlkes Mallows,10.0,0.8616320124716016,0.8356186815057582
WDBC,Spectral (NN),HC,MI,2.0,0.3938586952132566,0.5929301267444126
WDBC,Spectral (NN),HC,MI,5.0,0.5890437220856315,0.5719339420039236
WDBC,Spectral (NN),HC,MI,10.0,0.6039236504849026,0.39801224546879416
WDBC,Spectral (NN),HC,V Measure,2.0,0.39502832293269113,0.594187624402926
WDBC,Spectral (NN),HC,V Measure,5.0,0.5898408496475159,0.5734266705167868
WDBC,Spectral (NN),HC,V Measure,10.0,0.604708269446362,0.4003971377656272
WDBC,Spectral (NN),K-Means,ARI,2.0,0.7231467891018225,0.8005826161000013
WDBC,Spectral (NN),K-Means,ARI,5.0,0.4075105291168286,0.5819677172527449
WDBC,Spectral (NN),K-Means,ARI,10.0,0.028879833157295032,0.2535252832113787
WDBC,Spectral (NN),K-Means,Fowlkes Mallows,2.0,0.8703084099364595,0.9190203081140428
WDBC,Spectral (NN),K-Means,Fowlkes Mallows,5.0,0.7502591183556604,0.8566432997130754
WDBC,Spectral (NN),K-Means,Fowlkes Mallows,10.0,0.6311463932245742,0.7807760685506832
WDBC,Spectral (NN),K-Means,MI,2.0,0.6096409466114335,0.7521993705902865
WDBC,Spectral (NN),K-Means,MI,5.0,0.3657595163145249,0.5513734902290625
WDBC,Spectral (NN),K-Means,MI,10.0,0.09802690338706217,0.22538907418018536
WDBC,Spectral (NN),K-Means,V Measure,2.0,0.6103870319541848,0.7529524768163619
WDBC,Spectral (NN),K-Means,V Measure,5.0,0.3670810360988026,0.5529534105453053
WDBC,Spectral (NN),K-Means,V Measure,10.0,0.10012299030825096,0.22855704755523099
WDBC,Spectral (RBF),HC,ARI,2.0,0.4645572694949555,0.36252351949998163
WDBC,Spectral (RBF),HC,ARI,5.0,0.5100811252016377,0.39265705399544604
WDBC,Spectral (RBF),HC,ARI,10.0,0.433156805550661,0.430015939081208
WDBC,Spectral (RBF),HC,Fowlkes Mallows,2.0,0.7477811673055932,0.9676463196726164
WDBC,Spectral (RBF),HC,Fowlkes Mallows,5.0,0.7848927715481285,0.9929163738614712
WDBC,Spectral (RBF),HC,Fowlkes Mallows,10.0,0.7613375060095889,0.9955106794867297
WDBC,Spectral (RBF),HC,MI,2.0,0.401192416734274,0.355677078867154
WDBC,Spectral (RBF),HC,MI,5.0,0.4412962414979093,0.3817515246446791
WDBC,Spectral (RBF),HC,MI,10.0,0.38427574731191044,0.4222630997248056
WDBC,Spectral (RBF),HC,V Measure,2.0,0.4023346607180234,0.35811632395608434
WDBC,Spectral (RBF),HC,V Measure,5.0,0.44241894906288487,0.3836231082847647
WDBC,Spectral (RBF),HC,V Measure,10.0,0.38555614575543623,0.42321118335366864
WDBC,Spectral (RBF),K-Means,ARI,2.0,0.6967097200211059,0.3580402412286751
WDBC,Spectral (RBF),K-Means,ARI,5.0,0.7414140102280927,0.4036151839257179
WDBC,Spectral (RBF),K-Means,ARI,10.0,0.7601830616191768,0.40793874754697784
WDBC,Spectral (RBF),K-Means,Fowlkes Mallows,2.0,0.8568455128015567,0.9631847657013122
WDBC,Spectral (RBF),K-Means,Fowlkes Mallows,5.0,0.8778963903459297,0.9913684515316863
WDBC,Spectral (RBF),K-Means,Fowlkes Mallows,10.0,0.8869753427243136,0.9955020541844427
WDBC,Spectral (RBF),K-Means,MI,2.0,0.578302664039747,0.3509003313725653
WDBC,Spectral (RBF),K-Means,MI,5.0,0.6335879924046885,0.39001590946587206
WDBC,Spectral (RBF),K-Means,MI,10.0,0.656885150861875,0.40173565636687397
WDBC,Spectral (RBF),K-Means,V Measure,2.0,0.5791044546159388,0.35343122728426846
WDBC,Spectral (RBF),K-Means,V Measure,5.0,0.634284837477399,0.39193260149955217
WDBC,Spectral (RBF),K-Means,V Measure,10.0,0.6575387676589994,0.4027362375650476
WDBC,UMAP,HC,ARI,2.0,0.735158837971823,0.8985014238612922
WDBC,UMAP,HC,ARI,5.0,0.7468715617953137,0.8970982615039625
WDBC,UMAP,HC,ARI,10.0,0.7414273633944916,0.8952616305704441
WDBC,UMAP,HC,Fowlkes Mallows,2.0,0.875313815675986,0.9549439541395959
WDBC,UMAP,HC,Fowlkes Mallows,5.0,0.8810861511264315,0.9542837034011138
WDBC,UMAP,HC,Fowlkes Mallows,10.0,0.8784013836231002,0.9534213438792831
WDBC,UMAP,HC,MI,2.0,0.6339812827433318,0.8348343148000931
WDBC,UMAP,HC,MI,5.0,0.6456951343221228,0.8325293217365084
WDBC,UMAP,HC,MI,10.0,0.6402233947928444,0.8303080218532233
WDBC,UMAP,HC,V Measure,2.0,0.6346794303272026,0.8353061015286835
WDBC,UMAP,HC,V Measure,5.0,0.646371972149456,0.8330072443548892
WDBC,UMAP,HC,V Measure,10.0,0.6409101757867564,0.8307918922887226
WDBC,UMAP,K-Means,ARI,2.0,0.735158837971823,0.8999479969455586
WDBC,UMAP,K-Means,ARI,5.0,0.7466905838912203,0.8952563246722905
WDBC,UMAP,K-Means,ARI,10.0,0.7403619772211791,0.8952616305704441
WDBC,UMAP,K-Means,Fowlkes Mallows,2.0,0.875313815675986,0.9556085586974669
WDBC,UMAP,K-Means,Fowlkes Mallows,5.0,0.8809992192220871,0.9534175503236788
WDBC,UMAP,K-Means,Fowlkes Mallows,10.0,0.8779067938677113,0.9534213438792831
WDBC,UMAP,K-Means,MI,2.0,0.6339812827433318,0.8366812821117725
WDBC,UMAP,K-Means,MI,5.0,0.6454467149947785,0.8310295505607231
WDBC,UMAP,K-Means,MI,10.0,0.638819842595106,0.8303080218532233
WDBC,UMAP,K-Means,V Measure,2.0,0.6346794303272026,0.8371480267601961
WDBC,UMAP,K-Means,V Measure,5.0,0.6461240180213594,0.8315114520256265
WDBC,UMAP,K-Means,V Measure,10.0,0.6395093211794568,0.8307918922887226
WDBC,t-SNE,HC,ARI,2.0,0.6967476680496797,0.6876224884242158
WDBC,t-SNE,HC,Fowlkes Mallows,2.0,0.8565112303409717,0.8578414078766275
WDBC,t-SNE,HC,MI,2.0,0.6070422945178603,0.6505432827934262
WDBC,t-SNE,HC,V Measure,2.0,0.6077895420426569,0.6515268575486001
WDBC,t-SNE,K-Means,ARI,2.0,0.7044740843994118,0.7900501834023576
WDBC,t-SNE,K-Means,Fowlkes Mallows,2.0,0.8600886344377879,0.9007964633291518
WDBC,t-SNE,K-Means,MI,2.0,0.5939672395144259,0.7038434442078055
WDBC,t-SNE,K-Means,V Measure,2.0,0.5947377718514586,0.7046499374817361
