data,method1,method2,noise,sigma,criteria,rank,value,methods
PANCAN,DAE,t-SNE,Laplace,0.0,ARI,2,0.23959376557468456,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,0.0,MI,2,0.3571140563595793,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,0.0,Fowlkes Mallows,2,0.44873375685428685,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,0.0,V Measure,2,0.3619117545406619,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,0.5,ARI,2,0.2700303503769648,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,0.5,MI,2,0.3896978016992235,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,0.5,Fowlkes Mallows,2,0.45918247224601316,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,0.5,V Measure,2,0.394151283178814,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,1.0,ARI,2,0.24941332806471503,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,1.0,MI,2,0.3592616091215273,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,1.0,Fowlkes Mallows,2,0.45155178003595153,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,1.0,V Measure,2,0.3640600345454046,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,2.0,ARI,2,0.25122938538914175,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,2.0,MI,2,0.34652407892274234,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,2.0,Fowlkes Mallows,2,0.4892078386038429,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,2.0,V Measure,2,0.3520329421205984,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,3.0,ARI,2,0.08695042122792138,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,3.0,MI,2,0.13163250613552624,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,3.0,Fowlkes Mallows,2,0.4733622526004349,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,3.0,V Measure,2,0.14084286875396648,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,4.0,ARI,2,0.002206079651958629,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,4.0,MI,2,0.011361675786741705,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,4.0,Fowlkes Mallows,2,0.4474541193838132,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,4.0,V Measure,2,0.02239543730836026,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,5.0,ARI,2,0.0042069681813520525,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,5.0,MI,2,0.005878480763398292,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,5.0,Fowlkes Mallows,2,0.4685845407015802,DAE:t-SNE
PANCAN,DAE,t-SNE,Laplace,5.0,V Measure,2,0.017622760552619167,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,0.0,ARI,2,0.2510918411025095,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,0.0,MI,2,0.37590612283054375,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,0.0,Fowlkes Mallows,2,0.4556766739664338,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,0.0,V Measure,2,0.3805570321348189,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,0.5,ARI,2,0.2851490676395635,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,0.5,MI,2,0.3988987719805649,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,0.5,Fowlkes Mallows,2,0.46935698915337687,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,0.5,V Measure,2,0.4032711550369246,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,1.0,ARI,2,0.22641106095510583,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,1.0,MI,2,0.3494260569365386,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,1.0,Fowlkes Mallows,2,0.44364032281916943,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,1.0,V Measure,2,0.3543454312959385,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,2.0,ARI,2,0.2358856611510316,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,2.0,MI,2,0.3482709464113011,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,2.0,Fowlkes Mallows,2,0.45054633782916353,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,2.0,V Measure,2,0.3533582540763787,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,3.0,ARI,2,0.2531923182151835,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,3.0,MI,2,0.3507397943358508,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,3.0,Fowlkes Mallows,2,0.48058575324711567,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,3.0,V Measure,2,0.35609832088225934,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,4.0,ARI,2,0.22487984789659618,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,4.0,MI,2,0.2895928424845854,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,4.0,Fowlkes Mallows,2,0.4907009721712987,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,4.0,V Measure,2,0.29599827471908013,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,5.0,ARI,2,0.12563421167993644,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,5.0,MI,2,0.16906823483617747,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,5.0,Fowlkes Mallows,2,0.4569280502828178,DAE:t-SNE
PANCAN,DAE,t-SNE,Normal,5.0,V Measure,2,0.17718486742862108,DAE:t-SNE
PANCAN,Isomap,t-SNE,Laplace,0.0,ARI,2,0.8166297328680462,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,0.0,MI,2,0.836891521050525,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,0.0,Fowlkes Mallows,2,0.8603823947674536,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,0.0,V Measure,2,0.8380335100798607,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,0.5,ARI,2,0.6928823525897038,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,0.5,MI,2,0.7442885788982683,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,0.5,Fowlkes Mallows,2,0.7612580782844917,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,0.5,V Measure,2,0.7460386320939153,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,1.0,ARI,2,0.617239823355644,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,1.0,MI,2,0.7020519200351718,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,1.0,Fowlkes Mallows,2,0.7090324222775511,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,1.0,V Measure,2,0.7041755852345654,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,2.0,ARI,2,0.3964908431484105,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,2.0,MI,2,0.5048774636667835,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,2.0,Fowlkes Mallows,2,0.5754483789817332,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,2.0,V Measure,2,0.5088403810712592,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,3.0,ARI,2,0.07738110544453453,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,3.0,MI,2,0.12984324131472505,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,3.0,Fowlkes Mallows,2,0.4351635125241832,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,3.0,V Measure,2,0.13850243021274117,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,4.0,ARI,2,0.0016127590223475718,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,4.0,MI,2,0.00662268002714492,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,4.0,Fowlkes Mallows,2,0.4097974231858727,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,4.0,V Measure,2,0.017047459447224304,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,5.0,ARI,2,0.0011031922386395402,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,5.0,MI,2,0.0007897316738983364,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,5.0,Fowlkes Mallows,2,0.4178969335311952,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Laplace,5.0,V Measure,2,0.011710895475405898,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,0.0,ARI,2,0.8269774701330646,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,0.0,MI,2,0.844617369315703,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,0.0,Fowlkes Mallows,2,0.8683403745339109,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,0.0,V Measure,2,0.8457055252529715,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,0.5,ARI,2,0.7202892492362001,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,0.5,MI,2,0.765182145195255,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,0.5,Fowlkes Mallows,2,0.782780873037608,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,0.5,V Measure,2,0.7667916571707231,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,1.0,ARI,2,0.6623803077998482,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,1.0,MI,2,0.7461131397434001,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,1.0,Fowlkes Mallows,2,0.7413229795700396,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,1.0,V Measure,2,0.7478757356397633,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,2.0,ARI,2,0.5789298896747591,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,2.0,MI,2,0.6561673320177246,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,2.0,Fowlkes Mallows,2,0.6819967610088534,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,2.0,V Measure,2,0.6587030825455333,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,3.0,ARI,2,0.44990502850255254,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,3.0,MI,2,0.5443661757567431,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,3.0,Fowlkes Mallows,2,0.6053089244403339,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,3.0,V Measure,2,0.5479529057365762,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,4.0,ARI,2,0.28420540276992934,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,4.0,MI,2,0.37769831431856915,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,4.0,Fowlkes Mallows,2,0.5116089993598711,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,4.0,V Measure,2,0.38305671863182555,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,5.0,ARI,2,0.12848884374988626,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,5.0,MI,2,0.180399363503554,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,5.0,Fowlkes Mallows,2,0.42196675775669873,Isomap:t-SNE
PANCAN,Isomap,t-SNE,Normal,5.0,V Measure,2,0.18794405900839362,Isomap:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,0.0,ARI,2,0.08977714877739965,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,0.0,MI,2,0.1333837811555186,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,0.0,Fowlkes Mallows,2,0.3044407754572514,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,0.0,V Measure,2,0.13944596227843672,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,0.5,ARI,2,0.05764270015646179,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,0.5,MI,2,0.08361930417381926,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,0.5,Fowlkes Mallows,2,0.2632297025731188,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,0.5,V Measure,2,0.08984833970992645,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,1.0,ARI,2,0.025357311074217778,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,1.0,MI,2,0.039541670518381006,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,1.0,Fowlkes Mallows,2,0.2546893632035042,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,1.0,V Measure,2,0.04636739171569056,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,2.0,ARI,2,0.008421828810481423,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,2.0,MI,2,0.00961474654819402,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,2.0,Fowlkes Mallows,2,0.28291658993694024,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,2.0,V Measure,2,0.017451827680096815,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,3.0,ARI,2,0.0003515886515469867,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,3.0,MI,2,0.001425938536781049,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,3.0,Fowlkes Mallows,2,0.36728372958081595,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,3.0,V Measure,2,0.011115387269943044,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,4.0,ARI,2,-0.0001408638029468432,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,4.0,MI,2,0.001088490108533206,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,4.0,Fowlkes Mallows,2,0.4064724284875535,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,4.0,V Measure,2,0.011535494677170329,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,5.0,ARI,2,-0.0003795258507018581,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,5.0,MI,2,0.0003638148394301152,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,5.0,Fowlkes Mallows,2,0.4116488588661727,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Laplace,5.0,V Measure,2,0.01121103984270559,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,0.0,ARI,2,0.10141647758372077,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,0.0,MI,2,0.15315766544192622,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,0.0,Fowlkes Mallows,2,0.31399291575499133,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,0.0,V Measure,2,0.15909704826569354,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,0.5,ARI,2,0.077031368092918,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,0.5,MI,2,0.11066355583038401,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,0.5,Fowlkes Mallows,2,0.27928455787419515,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,0.5,V Measure,2,0.11671879648135189,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,1.0,ARI,2,0.03218997995900088,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,1.0,MI,2,0.052605888195829606,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,1.0,Fowlkes Mallows,2,0.25983344777098755,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,1.0,V Measure,2,0.05922519754266666,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,2.0,ARI,2,0.012238610834445463,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,2.0,MI,2,0.019365233309859634,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,2.0,Fowlkes Mallows,2,0.250997231129824,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,2.0,V Measure,2,0.026605274304065955,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,3.0,ARI,2,0.0063700606176020245,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,3.0,MI,2,0.009065363720966873,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,3.0,Fowlkes Mallows,2,0.27098086207802924,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,3.0,V Measure,2,0.016790824524377933,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,4.0,ARI,2,0.0026932205484009103,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,4.0,MI,2,0.004278230019600545,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,4.0,Fowlkes Mallows,2,0.2988297023011102,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,4.0,V Measure,2,0.012714774686934223,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,5.0,ARI,2,0.0008897454025655857,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,5.0,MI,2,0.0015689779082576438,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,5.0,Fowlkes Mallows,2,0.3237399014933881,Random Projection:t-SNE
PANCAN,Random Projection,t-SNE,Normal,5.0,V Measure,2,0.010666096586922025,Random Projection:t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,0.0,ARI,2,0.5654274647155196,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,0.0,MI,2,0.7182304377832678,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,0.0,Fowlkes Mallows,2,0.6691178914524198,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,0.0,V Measure,2,0.72020390401977,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,0.5,ARI,2,0.6057002367669775,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,0.5,MI,2,0.7488090983529232,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,0.5,Fowlkes Mallows,2,0.7144248669771374,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,0.5,V Measure,2,0.7506318899606909,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,1.0,ARI,2,0.6160680573210024,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,1.0,MI,2,0.7447019053474909,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,1.0,Fowlkes Mallows,2,0.7232589230226653,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,1.0,V Measure,2,0.7466091002489408,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,2.0,ARI,2,0.4808074524866693,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,2.0,MI,2,0.5999031620574249,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,2.0,Fowlkes Mallows,2,0.6388788873612851,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,2.0,V Measure,2,0.6031263253794029,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,3.0,ARI,2,0.10251516609308597,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,3.0,MI,2,0.1767382271350493,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,3.0,Fowlkes Mallows,2,0.45340422030907024,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,3.0,V Measure,2,0.18498261316020698,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,4.0,ARI,2,-0.0011883327156267894,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,4.0,MI,2,0.015279104658371775,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,4.0,Fowlkes Mallows,2,0.44186394148169533,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,4.0,V Measure,2,0.02615019676047508,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,5.0,ARI,2,0.0007209279627902077,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,5.0,MI,2,0.0036465395844977296,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,5.0,Fowlkes Mallows,2,0.42964945740950683,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Laplace,5.0,V Measure,2,0.014756766332992584,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,0.0,ARI,2,0.5777492048389429,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,0.0,MI,2,0.7270448200329688,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,0.0,Fowlkes Mallows,2,0.6786260139684629,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,0.0,V Measure,2,0.7289570518262084,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,0.5,ARI,2,0.6070075394629354,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,0.5,MI,2,0.7498234131547699,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,0.5,Fowlkes Mallows,2,0.7149791839873193,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,0.5,V Measure,2,0.7516378444040583,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,1.0,ARI,2,0.5962967424713612,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,1.0,MI,2,0.7520306344524448,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,1.0,Fowlkes Mallows,2,0.7095596035294089,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,1.0,V Measure,2,0.7538584778824672,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,2.0,ARI,2,0.6297635592519656,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,2.0,MI,2,0.7191842287049641,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,2.0,Fowlkes Mallows,2,0.7299537412908493,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,2.0,V Measure,2,0.7213269454249169,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,3.0,ARI,2,0.5371720376549748,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,3.0,MI,2,0.6357013213842745,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,3.0,Fowlkes Mallows,2,0.6707610339963803,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,3.0,V Measure,2,0.6385816678849249,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,4.0,ARI,2,0.3452298285230331,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,4.0,MI,2,0.46362996845243837,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,4.0,Fowlkes Mallows,2,0.5566890013460049,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,4.0,V Measure,2,0.4682612326951016,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,5.0,ARI,2,0.17510475322064972,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,5.0,MI,2,0.25693068768627536,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,5.0,Fowlkes Mallows,2,0.46344217344875,Spectral (NN):t-SNE
PANCAN,Spectral (NN),t-SNE,Normal,5.0,V Measure,2,0.26388483935805374,Spectral (NN):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,0.0,ARI,2,0.490537287259375,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,0.0,MI,2,0.6234306454261166,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,0.0,Fowlkes Mallows,2,0.610037382642355,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,0.0,V Measure,2,0.6260578314692986,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,0.5,ARI,2,0.5998419901499408,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,0.5,MI,2,0.6643276308406597,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,0.5,Fowlkes Mallows,2,0.6922118673833972,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,0.5,V Measure,2,0.6666596788846738,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,1.0,ARI,2,0.5281803360941411,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,1.0,MI,2,0.6368529350718946,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,1.0,Fowlkes Mallows,2,0.6485017040534586,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,1.0,V Measure,2,0.6394972890861017,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,2.0,ARI,2,0.42008290395526227,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,2.0,MI,2,0.529190622650086,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,2.0,Fowlkes Mallows,2,0.5966358801699032,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,2.0,V Measure,2,0.5330344144946791,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,3.0,ARI,2,0.0961266717526196,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,3.0,MI,2,0.1631666003201252,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,3.0,Fowlkes Mallows,2,0.4516709883895133,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,3.0,V Measure,2,0.1715597166984672,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,4.0,ARI,2,-0.0012013323469229266,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,4.0,MI,2,0.015232914068630778,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,4.0,Fowlkes Mallows,2,0.42893347873726134,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,4.0,V Measure,2,0.025903576832023573,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,5.0,ARI,2,0.0023226698997865923,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,5.0,MI,2,0.00472904754796587,Spectral (RBF):t-SNE
PANCAN,Spectral (RBF),t-SNE,Laplace,5.0,Fowlkes Mallows,2,0.4461052928852263,Spectral (RBF):t-SNE
