data,method1,method2,noise,sigma,clustering,criteria,rank,value
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,K-Means,MI,10,0.5511421559853052
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,K-Means,Fowlkes Mallows,2,0.5845202749287013
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,K-Means,Fowlkes Mallows,5,0.7808084895172701
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,K-Means,Fowlkes Mallows,10,0.6840290722421815
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,K-Means,V Measure,2,0.47757640212188
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,K-Means,V Measure,5,0.6107678026169562
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,K-Means,V Measure,10,0.5557813900655851
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,ARI,2,0.5134402747713379
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,ARI,5,0.5168452979473454
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,ARI,10,0.3658145928858483
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,MI,2,0.5267732308707642
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,MI,5,0.5499953250586203
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,MI,10,0.4102010164778314
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,Fowlkes Mallows,2,0.659008549440129
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,Fowlkes Mallows,5,0.6792754331222646
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,Fowlkes Mallows,10,0.6447394738838226
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,V Measure,2,0.5314273131539311
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,V Measure,5,0.5548224745386303
Darmanis,Isomap,Spectral (RBF),Laplace,2.0,HC,V Measure,10,0.41740235671138093
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,ARI,2,0.4128495154382799
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,ARI,5,0.6411130437979908
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,ARI,10,0.10823812533039656
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,MI,2,0.506273310695121
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,MI,5,0.6510137865674794
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,MI,10,0.17705076538343215
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,Fowlkes Mallows,2,0.589926594017157
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,Fowlkes Mallows,5,0.7635043939547999
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,Fowlkes Mallows,10,0.5880261433045821
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,V Measure,2,0.5110894410174978
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,V Measure,5,0.6547095865880586
Darmanis,Isomap,Spectral (RBF),Normal,0.0,K-Means,V Measure,10,0.18954752452737705
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,ARI,2,0.7113590642743239
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,ARI,5,0.3184723850569794
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,ARI,10,0.031345751780409346
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,MI,2,0.7045476160762593
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,MI,5,0.4614158038258344
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,MI,10,0.059654926787149176
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,Fowlkes Mallows,2,0.8024333280707241
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,Fowlkes Mallows,5,0.5428848129411153
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,Fowlkes Mallows,10,0.5569724027423538
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,V Measure,2,0.7075654455952209
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,V Measure,5,0.4669127848034146
Darmanis,Isomap,Spectral (RBF),Normal,0.0,HC,V Measure,10,0.07539165419048176
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,ARI,2,-0.005130654095605357
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,ARI,5,0.0011892623349180134
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,ARI,10,0.0008849870120614458
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,MI,2,-0.002873552697049105
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,MI,5,-0.0009057836650459529
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,MI,10,0.0005326526960202449
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,Fowlkes Mallows,2,0.2577568037086038
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,Fowlkes Mallows,5,0.26272333429518235
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,Fowlkes Mallows,10,0.25367134089257554
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,V Measure,2,0.006330123934903036
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,V Measure,5,0.00826517113096783
Darmanis,Isomap,Spectral (RBF),Normal,0.5,K-Means,V Measure,10,0.009573656749230292
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,ARI,2,-0.00784692639938349
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,ARI,5,-0.003890433752972743
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,ARI,10,0.0007976972877098452
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,MI,2,0.0009466191017830576
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,MI,5,-0.004886913852317904
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,MI,10,-0.0022700047887767557
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,Fowlkes Mallows,2,0.2850310463099281
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,Fowlkes Mallows,5,0.2742649527059562
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,Fowlkes Mallows,10,0.3085134748036757
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,V Measure,2,0.01059800386620519
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,V Measure,5,0.0045406149198580405
Darmanis,Isomap,Spectral (RBF),Normal,0.5,HC,V Measure,10,0.007647885818270728
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,ARI,2,0.4076850474340697
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,ARI,5,0.4951906200423645
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,ARI,10,0.22492352788182135
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,MI,2,0.5485491888190667
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,MI,5,0.531839184538049
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,MI,10,0.38818685685481547
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,Fowlkes Mallows,2,0.5827730646585888
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,Fowlkes Mallows,5,0.6696550769228364
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,Fowlkes Mallows,10,0.6157829870148415
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,V Measure,2,0.5529369966571487
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,V Measure,5,0.536804058962007
Darmanis,Isomap,Spectral (RBF),Normal,1.0,K-Means,V Measure,10,0.3966860147657395
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,ARI,2,0.4324724475947624
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,ARI,5,0.4904685303309803
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,ARI,10,0.22032124744620765
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,MI,2,0.5519056591871029
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,MI,5,0.5434296010279007
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,MI,10,0.3961501912579539
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,Fowlkes Mallows,2,0.6293700522134101
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,Fowlkes Mallows,5,0.6624536702294914
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,Fowlkes Mallows,10,0.6262480227282855
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,V Measure,2,0.5565747540292854
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,V Measure,5,0.5482284930702522
Darmanis,Isomap,Spectral (RBF),Normal,1.0,HC,V Measure,10,0.40486264245438347
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,ARI,2,0.3876633823633595
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,ARI,5,0.6638487225293321
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,ARI,10,0.4209785339641552
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,MI,2,0.4750127618587693
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,MI,5,0.6580980560250025
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,MI,10,0.4839168902291505
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,Fowlkes Mallows,2,0.5513644036748951
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,Fowlkes Mallows,5,0.7728375762791555
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,Fowlkes Mallows,10,0.6242798752240136
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,V Measure,2,0.4798759907494234
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,V Measure,5,0.6616282957896168
Darmanis,Isomap,Spectral (RBF),Normal,2.0,K-Means,V Measure,10,0.4896351704205209
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,ARI,2,0.6307940057578174
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,ARI,5,0.6257262071321329
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,ARI,10,0.37972425342057947
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,MI,2,0.6443568212136438
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,MI,5,0.6008448537502197
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,MI,10,0.5102116181894796
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,Fowlkes Mallows,2,0.743331921047128
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,Fowlkes Mallows,5,0.7570076049743212
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,Fowlkes Mallows,10,0.6612944765182986
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,V Measure,2,0.6478492514432426
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,V Measure,5,0.6050900372290394
Darmanis,Isomap,Spectral (RBF),Normal,2.0,HC,V Measure,10,0.5164048729354891
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,ARI,2,0.4522025991067233
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,ARI,5,0.4236455040214632
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,ARI,10,0.5057413213676205
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,MI,2,0.5281865573369339
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,MI,5,0.4942113773294973
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,MI,10,0.6275015112952512
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,Fowlkes Mallows,2,0.6121934326214686
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,Fowlkes Mallows,5,0.6050454399336576
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,Fowlkes Mallows,10,0.6550030677250203
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,V Measure,2,0.5326815947139862
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,V Measure,5,0.4992440948060171
Darmanis,MDS,Isomap,Laplace,0.0,K-Means,V Measure,10,0.6311224728819922
Darmanis,MDS,Isomap,Laplace,0.0,HC,ARI,2,0.5427350384738491
Darmanis,MDS,Isomap,Laplace,0.0,HC,ARI,5,0.3356112338361683
Darmanis,MDS,Isomap,Laplace,0.0,HC,ARI,10,0.3207432111503306
Darmanis,MDS,Isomap,Laplace,0.0,HC,MI,2,0.5522806517557777
Darmanis,MDS,Isomap,Laplace,0.0,HC,MI,5,0.4891690880293108
Darmanis,MDS,Isomap,Laplace,0.0,HC,MI,10,0.4635221612059784
Darmanis,MDS,Isomap,Laplace,0.0,HC,Fowlkes Mallows,2,0.6758657281992665
Darmanis,MDS,Isomap,Laplace,0.0,HC,Fowlkes Mallows,5,0.5381540886854838
Darmanis,MDS,Isomap,Laplace,0.0,HC,Fowlkes Mallows,10,0.5361392826236047
Darmanis,MDS,Isomap,Laplace,0.0,HC,V Measure,2,0.5566049487390593
Darmanis,MDS,Isomap,Laplace,0.0,HC,V Measure,5,0.4941735385554732
Darmanis,MDS,Isomap,Laplace,0.0,HC,V Measure,10,0.4689471225518922
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,ARI,2,-0.006444696625726497
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,ARI,5,-0.002842395336757344
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,ARI,10,-0.005384316125215417
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,MI,2,-0.007396975985867364
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,MI,5,-0.003998354549855374
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,MI,10,-0.00756793645158287
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,Fowlkes Mallows,2,0.24988327172787356
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,Fowlkes Mallows,5,0.2754765810749281
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,Fowlkes Mallows,10,0.3091723247270815
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,V Measure,2,0.001745879593309626
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,V Measure,5,0.00543437220462234
Darmanis,MDS,Isomap,Laplace,0.5,K-Means,V Measure,10,0.0024540786992257955
Darmanis,MDS,Isomap,Laplace,0.5,HC,ARI,2,0.00033830840956930095
Darmanis,MDS,Isomap,Laplace,0.5,HC,ARI,5,0.00242123211336318
Darmanis,MDS,Isomap,Laplace,0.5,HC,ARI,10,-0.011730026545533536
Darmanis,MDS,Isomap,Laplace,0.5,HC,MI,2,-0.0027626344923544818
Darmanis,MDS,Isomap,Laplace,0.5,HC,MI,5,0.00029655017845284926
Darmanis,MDS,Isomap,Laplace,0.5,HC,MI,10,0.010935472974022841
Darmanis,MDS,Isomap,Laplace,0.5,HC,Fowlkes Mallows,2,0.2666260740028233
Darmanis,MDS,Isomap,Laplace,0.5,HC,Fowlkes Mallows,5,0.2920153803018834
Darmanis,MDS,Isomap,Laplace,0.5,HC,Fowlkes Mallows,10,0.32974096864294233
Darmanis,MDS,Isomap,Laplace,0.5,HC,V Measure,2,0.0065035763811892725
Darmanis,MDS,Isomap,Laplace,0.5,HC,V Measure,5,0.00989832070876832
Darmanis,MDS,Isomap,Laplace,0.5,HC,V Measure,10,0.021255397021369964
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,ARI,2,0.16471995732529293
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,ARI,5,0.250338497325277
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,ARI,10,0.21764187962934767
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,MI,2,0.19106667818024808
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,MI,5,0.2470002332495648
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,MI,10,0.22199541934374592
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,Fowlkes Mallows,2,0.3830184435421869
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,Fowlkes Mallows,5,0.4668736645723156
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,Fowlkes Mallows,10,0.4466765086548277
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,V Measure,2,0.19850065679799345
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,V Measure,5,0.2542467260748996
Darmanis,MDS,Isomap,Laplace,1.0,K-Means,V Measure,10,0.2295357873542769
Darmanis,MDS,Isomap,Laplace,1.0,HC,ARI,2,0.14235840113800655
Darmanis,MDS,Isomap,Laplace,1.0,HC,ARI,5,0.14629986776248374
Darmanis,MDS,Isomap,Laplace,1.0,HC,ARI,10,0.20422744609275303
Darmanis,MDS,Isomap,Laplace,1.0,HC,MI,2,0.17555638278769148
Darmanis,MDS,Isomap,Laplace,1.0,HC,MI,5,0.10552445642618492
Darmanis,MDS,Isomap,Laplace,1.0,HC,MI,10,0.1960470040767537
Darmanis,MDS,Isomap,Laplace,1.0,HC,Fowlkes Mallows,2,0.3826677174822056
Darmanis,MDS,Isomap,Laplace,1.0,HC,Fowlkes Mallows,5,0.4244556444851373
Darmanis,MDS,Isomap,Laplace,1.0,HC,Fowlkes Mallows,10,0.466830063498552
Darmanis,MDS,Isomap,Laplace,1.0,HC,V Measure,2,0.18336939723811072
Darmanis,MDS,Isomap,Laplace,1.0,HC,V Measure,5,0.11467222972319087
Darmanis,MDS,Isomap,Laplace,1.0,HC,V Measure,10,0.20429977122748832
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,ARI,2,0.0071432019309465656
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,ARI,5,0.013614871246025676
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,ARI,10,0.006565242171981157
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,MI,2,0.005473575677261615
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,MI,5,0.011190375369838293
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,MI,10,0.006033883623864175
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,Fowlkes Mallows,2,0.2647738714589735
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,Fowlkes Mallows,5,0.28922295912082663
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,Fowlkes Mallows,10,0.27889266513067923
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,V Measure,2,0.01457435553014353
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,V Measure,5,0.020576262388354395
Darmanis,MDS,Isomap,Laplace,2.0,K-Means,V Measure,10,0.015360001534319425
Darmanis,MDS,Isomap,Laplace,2.0,HC,ARI,2,0.0041029760618201865
Darmanis,MDS,Isomap,Laplace,2.0,HC,ARI,5,0.012708602536690473
Darmanis,MDS,Isomap,Laplace,2.0,HC,ARI,10,-0.0038263673336974492
Darmanis,MDS,Isomap,Laplace,2.0,HC,MI,2,0.0019364560344636308
Darmanis,MDS,Isomap,Laplace,2.0,HC,MI,5,0.009067667239374126
Darmanis,MDS,Isomap,Laplace,2.0,HC,MI,10,0.002656443160906377
Darmanis,MDS,Isomap,Laplace,2.0,HC,Fowlkes Mallows,2,0.2705563335735422
Darmanis,MDS,Isomap,Laplace,2.0,HC,Fowlkes Mallows,5,0.3069775436064906
Darmanis,MDS,Isomap,Laplace,2.0,HC,Fowlkes Mallows,10,0.2931924393427183
Darmanis,MDS,Isomap,Laplace,2.0,HC,V Measure,2,0.011213498671221563
Darmanis,MDS,Isomap,Laplace,2.0,HC,V Measure,5,0.018924974360100832
Darmanis,MDS,Isomap,Laplace,2.0,HC,V Measure,10,0.012349614218814465
Darmanis,MDS,Isomap,Normal,0.0,K-Means,ARI,2,0.430086587561888
Darmanis,MDS,Isomap,Normal,0.0,K-Means,ARI,5,0.4109284732346742
Darmanis,MDS,Isomap,Normal,0.0,K-Means,ARI,10,0.5209990525879649
Darmanis,MDS,Isomap,Normal,0.0,K-Means,MI,2,0.4842929764464641
Darmanis,MDS,Isomap,Normal,0.0,K-Means,MI,5,0.5357699156209269
Darmanis,MDS,Isomap,Normal,0.0,K-Means,MI,10,0.6240382306462371
Darmanis,MDS,Isomap,Normal,0.0,K-Means,Fowlkes Mallows,2,0.5963991549716612
Darmanis,MDS,Isomap,Normal,0.0,K-Means,Fowlkes Mallows,5,0.5937435100826047
Darmanis,MDS,Isomap,Normal,0.0,K-Means,Fowlkes Mallows,10,0.6739809967672531
Darmanis,MDS,Isomap,Normal,0.0,K-Means,V Measure,2,0.4892107734698861
Darmanis,MDS,Isomap,Normal,0.0,K-Means,V Measure,5,0.5403411080594964
Darmanis,MDS,Isomap,Normal,0.0,K-Means,V Measure,10,0.627785611947338
Darmanis,MDS,Isomap,Normal,0.0,HC,ARI,2,0.321816704392174
Darmanis,MDS,Isomap,Normal,0.0,HC,ARI,5,0.30088943161708315
Darmanis,MDS,Isomap,Normal,0.0,HC,ARI,10,0.3355731581631037
Darmanis,MDS,Isomap,Normal,0.0,HC,MI,2,0.4103100872938927
Darmanis,MDS,Isomap,Normal,0.0,HC,MI,5,0.4399069212872346
Darmanis,MDS,Isomap,Normal,0.0,HC,MI,10,0.4865565667117697
Darmanis,MDS,Isomap,Normal,0.0,HC,Fowlkes Mallows,2,0.5189089068779024
Darmanis,MDS,Isomap,Normal,0.0,HC,Fowlkes Mallows,5,0.5158688231064259
Darmanis,MDS,Isomap,Normal,0.0,HC,Fowlkes Mallows,10,0.5459089376384647
Darmanis,MDS,Isomap,Normal,0.0,HC,V Measure,2,0.41600356022364504
Darmanis,MDS,Isomap,Normal,0.0,HC,V Measure,5,0.44542344445731336
Darmanis,MDS,Isomap,Normal,0.0,HC,V Measure,10,0.4917235585531588
Darmanis,MDS,Isomap,Normal,0.5,K-Means,ARI,2,-0.003957883565152981
Darmanis,MDS,Isomap,Normal,0.5,K-Means,ARI,5,-0.0029356946010788256
Darmanis,MDS,Isomap,Normal,0.5,K-Means,ARI,10,0.0005371015238867288
Darmanis,MDS,Isomap,Normal,0.5,K-Means,MI,2,-0.0042151837535016464
Darmanis,MDS,Isomap,Normal,0.5,K-Means,MI,5,-0.003262708541174624
Darmanis,MDS,Isomap,Normal,0.5,K-Means,MI,10,0.0003821217438396783
Darmanis,MDS,Isomap,Normal,0.5,K-Means,Fowlkes Mallows,2,0.2531390393408113
Darmanis,MDS,Isomap,Normal,0.5,K-Means,Fowlkes Mallows,5,0.2587040183544536
Darmanis,MDS,Isomap,Normal,0.5,K-Means,Fowlkes Mallows,10,0.25191132485863343
Darmanis,MDS,Isomap,Normal,0.5,K-Means,V Measure,2,0.004922608790162282
Darmanis,MDS,Isomap,Normal,0.5,K-Means,V Measure,5,0.005916542387999661
Darmanis,MDS,Isomap,Normal,0.5,K-Means,V Measure,10,0.009401877454426649
Darmanis,MDS,Isomap,Normal,0.5,HC,ARI,2,-0.0033389632937290948
Darmanis,MDS,Isomap,Normal,0.5,HC,ARI,5,0.0012357260234872938
Darmanis,MDS,Isomap,Normal,0.5,HC,ARI,10,0.00551318324702274
Darmanis,MDS,Isomap,Normal,0.5,HC,MI,2,-0.0017993482211361073
Darmanis,MDS,Isomap,Normal,0.5,HC,MI,5,-0.001096512305320622
Darmanis,MDS,Isomap,Normal,0.5,HC,MI,10,-0.0043056853907558704
Darmanis,MDS,Isomap,Normal,0.5,HC,Fowlkes Mallows,2,0.2603118365864118
Darmanis,MDS,Isomap,Normal,0.5,HC,Fowlkes Mallows,5,0.2808002411643669
Darmanis,MDS,Isomap,Normal,0.5,HC,Fowlkes Mallows,10,0.3194327394620094
Darmanis,MDS,Isomap,Normal,0.5,HC,V Measure,2,0.007424960082824278
Darmanis,MDS,Isomap,Normal,0.5,HC,V Measure,5,0.008348516730735263
Darmanis,MDS,Isomap,Normal,0.5,HC,V Measure,10,0.005738589909273499
Darmanis,MDS,Isomap,Normal,1.0,K-Means,ARI,2,0.28279075158793376
Darmanis,MDS,Isomap,Normal,1.0,K-Means,ARI,5,0.35237895727295515
Darmanis,MDS,Isomap,Normal,1.0,K-Means,ARI,10,0.4360714710809956
Darmanis,MDS,Isomap,Normal,1.0,K-Means,MI,2,0.3348049578337892
Darmanis,MDS,Isomap,Normal,1.0,K-Means,MI,5,0.3929698879155584
Darmanis,MDS,Isomap,Normal,1.0,K-Means,MI,10,0.4928179153617343
Darmanis,MDS,Isomap,Normal,1.0,K-Means,Fowlkes Mallows,2,0.4792537895386859
Darmanis,MDS,Isomap,Normal,1.0,K-Means,Fowlkes Mallows,5,0.541767000138447
Darmanis,MDS,Isomap,Normal,1.0,K-Means,Fowlkes Mallows,10,0.6016334019900268
Darmanis,MDS,Isomap,Normal,1.0,K-Means,V Measure,2,0.34103583621075423
Darmanis,MDS,Isomap,Normal,1.0,K-Means,V Measure,5,0.3988246826371174
Darmanis,MDS,Isomap,Normal,1.0,K-Means,V Measure,10,0.4977069421941086
Darmanis,MDS,Isomap,Normal,1.0,HC,ARI,2,0.26958110432733023
Darmanis,MDS,Isomap,Normal,1.0,HC,ARI,5,0.18684173346413235
Darmanis,MDS,Isomap,Normal,1.0,HC,ARI,10,0.25533448788616303
Darmanis,MDS,Isomap,Normal,1.0,HC,MI,2,0.355750562954438
Darmanis,MDS,Isomap,Normal,1.0,HC,MI,5,0.1991220188847054
Darmanis,MDS,Isomap,Normal,1.0,HC,MI,10,0.25052554736040106
Darmanis,MDS,Isomap,Normal,1.0,HC,Fowlkes Mallows,2,0.4782606896518632
Darmanis,MDS,Isomap,Normal,1.0,HC,Fowlkes Mallows,5,0.4347250755010815
Darmanis,MDS,Isomap,Normal,1.0,HC,Fowlkes Mallows,10,0.4782425976431468
Darmanis,MDS,Isomap,Normal,1.0,HC,V Measure,2,0.3619123122341719
Darmanis,MDS,Isomap,Normal,1.0,HC,V Measure,5,0.2070519708521572
Darmanis,MDS,Isomap,Normal,1.0,HC,V Measure,10,0.2578698923946056
Darmanis,MDS,Isomap,Normal,2.0,K-Means,ARI,2,0.005617696282977409
Darmanis,MDS,Isomap,Normal,2.0,K-Means,ARI,5,0.08048153352003609
Darmanis,MDS,Isomap,Normal,2.0,K-Means,ARI,10,0.13125857366964694
Darmanis,MDS,Isomap,Normal,2.0,K-Means,MI,2,0.003879396367622853
Darmanis,MDS,Isomap,Normal,2.0,K-Means,MI,5,0.07952265707945019
Darmanis,MDS,Isomap,Normal,2.0,K-Means,MI,10,0.11991993494140005
Darmanis,MDS,Isomap,Normal,2.0,K-Means,Fowlkes Mallows,2,0.25905178761986136
Darmanis,MDS,Isomap,Normal,2.0,K-Means,Fowlkes Mallows,5,0.3435156537548891
Darmanis,MDS,Isomap,Normal,2.0,K-Means,Fowlkes Mallows,10,0.3797190716784027
Darmanis,MDS,Isomap,Normal,2.0,K-Means,V Measure,2,0.012920506358118252
Darmanis,MDS,Isomap,Normal,2.0,K-Means,V Measure,5,0.08837012362192259
Darmanis,MDS,Isomap,Normal,2.0,K-Means,V Measure,10,0.12836930001252164
Darmanis,MDS,Isomap,Normal,2.0,HC,ARI,2,0.010087107471345226
Darmanis,MDS,Isomap,Normal,2.0,HC,ARI,5,0.02724496135156108
Darmanis,MDS,Isomap,Normal,2.0,HC,ARI,10,0.11009914962760764
Darmanis,MDS,Isomap,Normal,2.0,HC,MI,2,0.007675897774057191
Darmanis,MDS,Isomap,Normal,2.0,HC,MI,5,0.054790940083081635
Darmanis,MDS,Isomap,Normal,2.0,HC,MI,10,0.10251694874683287
Darmanis,MDS,Isomap,Normal,2.0,HC,Fowlkes Mallows,2,0.27561223975656385
